security_id,nse_symbol,isin,company_name,issuer_id,exchange_id,listing_date,active_flag,_source_file,_extracted_date,_quality_issues,_confidence_score,_manual_review_required
342,BLIL,INE525F01025,BALMER LAWRIE INVESTMENTS LIMITED,342,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
343,BLISSGVS,INE416D01022,BLISS GVS PHARMA LIMITED,343,1,2010-07-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
344,BLKASHYAP,INE350H01032,B. L. KASHYAP AND SONS LIMITED,344,1,2006-03-17,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
345,BLS,INE153T01027,BLS INTERNATIONAL SERVICES LIMITED,345,1,2016-06-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
346,BLSE,INE0NLT01010,BLS E-SERVICES LIMITED,346,1,2024-02-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
347,BLUECHIP,INE657B01025,BLUE CHIP INDIA LIMITED,347,1,1997-03-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
348,BLUECOAST,INE472B01011,BLUE COAST HOTELS LIMITED,348,1,2000-02-16,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
349,BLUEDART,INE233B01017,BLUE DART EXPRESS LIMITED,349,1,2002-12-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
350,BLUEJET,INE0KBH01020,BLUE JET HEALTHCARE LIMITED,350,1,2023-11-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
351,BLUESTARCO,INE472A01039,BLUE STAR LIMITED,351,1,2000-06-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
352,BLUESTONE,INE304W01038,BLUESTONE JEWELLERY AND LIFESTYLE LIMITED,352,1,2025-08-19,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
353,BLUSPRING,INE0U4101014,BLUSPRING ENTERPRISES LIMITED,353,1,2025-06-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
354,BMWVENTLTD,INE965W01036,BMW VENTURES LIMITED,354,1,2025-10-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
355,BNAGROCHEM,INE00HZ01011,BN AGROCHEM LIMITED,355,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
356,BNALTD,INE489D01011,B AND A LIMITED,356,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
357,BODALCHEM,INE338D01028,BODAL CHEMICALS LIMITED,357,1,2011-08-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
358,BOHRAIND,INE802W01023,BOHRA INDUSTRIES LIMITED,358,1,2022-10-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
359,BOMDYEING,INE032A01023,BOMBAY DYEING AND MANUFACTURING COMPANY LIMITED,359,1,1995-04-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
360,BONLON,INE0B9A01018,BONLON INDUSTRIES LIMITED,360,1,2026-02-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
361,BORANA,INE16SF01016,BORANA WEAVES LIMITED,361,1,2025-05-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
362,BOROLTD,INE02PY01013,BOROSIL LIMITED,362,1,2020-07-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
363,BORORENEW,INE666D01022,BOROSIL RENEWABLES LIMITED,363,1,2018-05-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
364,BOROSCI,INE02L001032,BOROSIL SCIENTIFIC LIMITED,364,1,2024-06-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
365,BOSCH-HCIL,INE782A01015,BOSCH HOME COMFORT INDIA LIMITED,365,1,2000-01-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
366,BOSCHLTD,INE323A01026,BOSCH LIMITED,366,1,2003-05-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
367,BPCL,INE029A01011,BHARAT PETROLEUM CORPORATION LIMITED,367,1,1995-09-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
368,BPL,INE110A01019,BPL LIMITED,368,1,1995-06-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
369,BRIGADE,INE791I01019,BRIGADE ENTERPRISES LIMITED,369,1,2007-12-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
370,BRIGHOTEL,INE03NU01014,BRIGADE HOTEL VENTURES LIMITED,370,1,2025-07-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
371,BRITANNIA,INE216A01030,BRITANNIA INDUSTRIES LIMITED,371,1,1998-11-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
372,BRNL,INE727S01012,BHARAT ROAD NETWORK LIMITED,372,1,2017-09-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
373,BROOKS,INE650L01011,BROOKS LABORATORIES LIMITED,373,1,2011-09-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
374,BSE,INE118H01025,BSE LIMITED,374,1,2017-02-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
375,BSHSL,INE032Z01020,BOMBAY SUPER HYBRID SEEDS LIMITED,375,1,2020-10-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
376,BSL,INE594B01012,BSL LIMITED,376,1,1995-07-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
377,BSOFT,INE836A01035,BIRLASOFT LIMITED,377,1,1999-11-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
378,BTML,INE0EEJ01023,BODHI TREE MULTIMEDIA LIMITED,378,1,2023-02-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
379,BTTL,INE274K01012,BHILWARA TECHNICAL TEXTILES LIMITED,379,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
380,BUILDPRO,INE24OJ01011,SHANKARA BUILDPRO LIMITED,380,1,2026-01-09,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
381,BUTTERFLY,INE295F01017,BUTTERFLY GANDHIMATHI APPLIANCES LIMITED,381,1,2014-04-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
382,BVCL,INE139I01011,BARAK VALLEY CEMENTS LIMITED,382,1,2007-11-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
383,BYKE,INE319B01014,THE BYKE HOSPITALITY LIMITED,383,1,2015-04-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
384,CALSOFT,INE526B01014,CALIFORNIA SOFTWARE COMPANY LIMITED,384,1,2000-06-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
385,CAMLINFINE,INE052I01032,CAMLIN FINE SCIENCES LIMITED,385,1,2015-01-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
386,CAMPUS,INE278Y01022,CAMPUS ACTIVEWEAR LIMITED,386,1,2022-05-09,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
387,CAMS,INE596I01020,COMPUTER AGE MANAGEMENT SERVICES LIMITED,387,1,2021-05-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
388,CANBK,INE476A01022,CANARA BANK,388,1,2002-12-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
389,CANFINHOME,INE477A01020,CAN FIN HOMES LIMITED,389,1,1995-05-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
390,CANHLIFE,INE01TY01017,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,390,1,2025-10-17,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
391,CANTABIL,INE068L01024,CANTABIL RETAIL INDIA LIMITED,391,1,2010-10-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
392,CAPACITE,INE264T01014,CAPACIT'E INFRAPROJECTS LIMITED,392,1,2017-09-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
393,CAPILLARY,INE0ILV01024,CAPILLARY TECHNOLOGIES INDIA LIMITED,393,1,2025-11-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
394,CAPITALSFB,INE646H01017,CAPITAL SMALL FINANCE BANK LIMITED,394,1,2024-02-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
395,CAPLIPOINT,INE475E01026,CAPLIN POINT LABORATORIES LIMITED,395,1,2014-06-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
396,CAPTRUST,INE707C01018,CAPITAL TRUST LIMITED,396,1,2017-01-16,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
397,CARBORUNIV,INE120A01034,CARBORUNDUM UNIVERSAL LIMITED,397,1,1996-04-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
398,CARERATING,INE752H01013,CARE RATINGS LIMITED,398,1,2012-12-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
399,CARRARO,INE0V7W01012,CARRARO INDIA LIMITED,399,1,2024-12-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
400,CARTRADE,INE290S01011,CARTRADE TECH LIMITED,400,1,2021-08-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
401,CARYSIL,INE482D01024,CARYSIL LIMITED,401,1,2021-01-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
402,CASTROLIND,INE172A01027,CASTROL INDIA LIMITED,402,1,2014-03-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
403,CCAVENUE,INE483S01020,AVENUESAI LIMITED,403,1,2016-04-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
404,CCCL,INE429I01024,CONSOLIDATED CONSTRUCTION CONSORTIUM LIMITED,404,1,2007-10-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
405,CCHHL,INE652F01027,COUNTRY CLUB HOSPITALITY AND HOLIDAYS LIMITED,405,1,2015-02-03,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
406,CCL,INE421D01022,CCL PRODUCTS (INDIA) LIMITED,406,1,2004-06-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
407,CDSL,INE736A01011,CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED,407,1,2017-06-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
408,CEATLTD,INE482A01020,CEAT LIMITED,408,1,2008-02-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
409,CEIGALL,INE0AG901020,CEIGALL INDIA LIMITED,409,1,2024-08-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
410,CEINSYS,INE016Q01014,CEINSYS TECH LIMITED,410,1,2026-02-19,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
411,CELEBRITY,INE185H01016,CELEBRITY FASHIONS LIMITED,411,1,2006-01-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
412,CELLO,INE0LMW01024,CELLO WORLD LIMITED,412,1,2023-11-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
413,CEMPRO,INE686A01026,CEMINDIA PROJECTS LIMITED,413,1,1999-02-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
414,CENTENKA,INE485A01015,CENTURY ENKA LIMITED,414,1,1995-05-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
415,CENTEXT,INE281A01026,CENTURY EXTRUSIONS LIMITED,415,1,2004-07-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
416,CENTRALBK,INE483A01010,CENTRAL BANK OF INDIA,416,1,2007-08-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
417,CENTRUM,INE660C01027,CENTRUM CAPITAL LIMITED,417,1,2018-04-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
418,CENTUM,INE320B01020,CENTUM ELECTRONICS LIMITED,418,1,2007-10-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
419,CENTURYPLY,INE348B01021,CENTURY PLYBOARDS (INDIA) LIMITED,419,1,2006-03-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
420,CERA,INE739E01017,CERA SANITARYWARE LIMITED,420,1,2007-11-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
421,CEREBRAINT,INE345B01019,CEREBRA INTEGRATED TECHNOLOGIES LIMITED,421,1,2013-06-26,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
422,CESC,INE486A01021,CESC LIMITED,422,1,1995-02-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
423,CEWATER,INE037Z01029,CONCORD ENVIRO SYSTEMS LIMITED,423,1,2024-12-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
424,CGCL,INE180C01042,CAPRI GLOBAL CAPITAL LIMITED,424,1,2010-10-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
425,CGPOWER,INE067A01029,CG POWER AND INDUSTRIAL SOLUTIONS LIMITED,425,1,1995-03-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
426,CHALET,INE427F01016,CHALET HOTELS LIMITED,426,1,2019-02-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
427,CHAMBLFERT,INE085A01013,CHAMBAL FERTILIZERS AND CHEMICALS LIMITED,427,1,1995-06-14,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
428,CHEMBOND,INE995D01025,CHEMBOND MATERIAL TECHNOLOGIES LIMITED,428,1,2019-11-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
429,CHEMBONDCH,INE0TGX01019,CHEMBOND CHEMICALS LIMITED,429,1,2025-07-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
430,CHEMCON,INE03YM01018,CHEMCON SPECIALITY CHEMICALS LIMITED,430,1,2020-10-01,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
431,CHEMFAB,INE783X01023,CHEMFAB ALKALIS LIMITED,431,1,2018-04-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
432,CHEMPLASTS,INE488A01050,CHEMPLAST SANMAR LIMITED,432,1,2021-08-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
433,CHENNPETRO,INE178A01016,CHENNAI PETROLEUM CORPORATION LIMITED,433,1,2000-06-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
434,CHEVIOT,INE974B01016,CHEVIOT COMPANY LIMITED,434,1,2022-06-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
435,CHOICEIN,INE102B01014,CHOICE INTERNATIONAL LIMITED,435,1,2022-04-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
436,CHOLAFIN,INE121A01024,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,436,1,1996-05-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
437,CHOLAHLDNG,INE149A01033,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,437,1,2017-09-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
438,CIEINDIA,INE536H01010,CIE AUTOMOTIVE INDIA LIMITED,438,1,2007-08-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
439,CIFL,INE345H01024,CAPITAL INDIA FINANCE LIMITED,439,1,2025-04-17,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
440,CINELINE,INE704H01022,CINELINE INDIA LIMITED,440,1,2012-06-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
441,CINEVISTA,INE039B01026,CINEVISTA LIMITED,441,1,2000-05-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
442,CIPLA,INE059A01026,CIPLA LIMITED,442,1,1995-02-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
443,CLCIND,INE376C01038,CLC INDUSTRIES LIMITED,443,1,2006-12-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
444,CLEAN,INE227W01023,CLEAN SCIENCE AND TECHNOLOGY LIMITED,444,1,2021-07-19,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
445,CLEANMAX,INE647U01026,CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED,445,1,2026-03-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
446,CLEDUCATE,INE201M01029,CL EDUCATE LIMITED,446,1,2017-03-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
447,CLSEL,INE419D01026,CHAMAN LAL SETIA EXPORTS LIMITED,447,1,2021-05-12,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
448,CMICABLES,INE981B01011,CMI LIMITED,448,1,2016-11-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
449,CMPDI,INE05HV01027,CENTRAL MINE PLANNING AND DESIGN INSTITUTE LIMITED,449,1,2026-03-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
450,CMSINFO,INE925R01014,CMS INFO SYSTEMS LIMITED,450,1,2021-12-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
451,CNL,INE985W01018,CREATIVE NEWTECH LIMITED,451,1,2019-08-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
452,COALINDIA,INE522F01014,COAL INDIA LIMITED,452,1,2010-11-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
453,COASTCORP,INE377E01024,COASTAL CORPORATION LIMITED,453,1,2021-10-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
454,COCHINSHIP,INE704P01025,COCHIN SHIPYARD LIMITED,454,1,2017-08-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
455,COCKERILL,INE515A01019,JOHN COCKERILL INDIA LIMITED,455,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
456,COFFEEDAY,INE335K01011,COFFEE DAY ENTERPRISES LIMITED,456,1,2015-11-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
457,COFORGE,INE591G01025,COFORGE LIMITED,457,1,2004-08-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
458,COHANCE,INE03QK01018,COHANCE LIFESCIENCES LIMITED,458,1,2020-03-09,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
459,COLPAL,INE259A01022,COLGATE PALMOLIVE (INDIA) LIMITED,459,1,2007-12-17,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
460,COMFINTE,INE819A01049,COMFORT INTECH LIMITED,460,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
461,COMPINFO,INE070C01037,COMPUAGE INFOCOM LIMITED,461,1,2016-07-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
462,COMPUSOFT,INE453B01029,COMPUCOM SOFTWARE LIMITED,462,1,2012-03-02,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
463,COMSYN,INE073V01015,COMMERCIAL SYN BAGS LIMITED,463,1,2024-01-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
464,CONCOR,INE111A01025,CONTAINER CORPORATION OF INDIA LIMITED,464,1,1997-05-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
465,CONCORDBIO,INE338H01029,CONCORD BIOTECH LIMITED,465,1,2023-08-18,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
466,CONFIPET,INE552D01024,CONFIDENCE PETROLEUM INDIA LIMITED,466,1,2019-06-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
467,CONSOFINVT,INE025A01027,CONSOLIDATED FINVEST AND HOLDINGS LIMITED,467,1,2005-03-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
468,CONTROLPR,INE663B01015,CONTROL PRINT LIMITED,468,1,2016-06-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
469,CORALFINAC,INE558D01021,CORAL INDIA FINANCE AND HOUSING LIMITED,469,1,1996-03-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
470,CORDSCABLE,INE792I01017,CORDS CABLE INDUSTRIES LIMITED,470,1,2008-02-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
471,COROMANDEL,INE169A01031,COROMANDEL INTERNATIONAL LIMITED,471,1,1995-05-31,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
472,CORONA,INE02ZQ01018,CORONA REMEDIES LIMITED,472,1,2025-12-15,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
473,COSMOFIRST,INE757A01017,COSMO FIRST LIMITED,473,1,1995-05-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
474,COUNCODOS,INE695B01025,COUNTRY CONDO'S LIMITED,474,1,2009-01-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
475,CPCAP,INE521J01018,CP CAPITAL LIMITED,475,1,2010-10-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
476,CPEDU,INE0P6P01016,CAREER POINT EDUTECH LIMITED,476,1,2025-09-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
477,CPPLUS,INE819V01029,ADITYA INFOTECH LIMITED,477,1,2025-08-05,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
478,CRAFTSMAN,INE00LO01017,CRAFTSMAN AUTOMATION LIMITED,478,1,2021-03-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
479,CRAMC,INE218I01013,CANARA ROBECO ASSET MANAGEMENT COMPANY LIMITED,479,1,2025-10-16,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
480,CREATIVEYE,INE230B01021,CREATIVE EYE LIMITED,480,1,2000-12-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
481,CREDITACC,INE741K01010,CREDITACCESS GRAMEEN LIMITED,481,1,2018-08-23,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
482,CREST,INE559D01011,CREST VENTURES LIMITED,482,1,2006-12-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
483,CRISIL,INE007A01025,CRISIL LIMITED,483,1,1995-06-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
484,CRIZAC,INE0S4R01014,CRIZAC LIMITED,484,1,2025-07-09,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
485,CROMPTON,INE299U01018,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,485,1,2016-05-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
486,CROWN,INE491V01019,CROWN LIFTERS LIMITED,486,1,2022-02-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
487,CSBBANK,INE679A01013,CSB BANK LIMITED,487,1,2019-12-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
488,CSLFINANCE,INE718F01018,CSL FINANCE LIMITED,488,1,2022-07-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
489,CTE,INE627H01017,CAMBRIDGE TECHNOLOGY ENTERPRISES LIMITED,489,1,2007-02-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
490,CUB,INE491A01021,CITY UNION BANK LIMITED,490,1,1998-08-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
491,CUBEXTUB,INE144D01012,CUBEX TUBINGS LIMITED,491,1,1996-04-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
492,CUMMINSIND,INE298A01020,CUMMINS INDIA LIMITED,492,1,1995-03-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
493,CUPID,INE509F01029,CUPID LIMITED,493,1,2016-09-16,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
494,CURAA,INE117B01020,CURA TECHNOLOGIES LIMITED,494,1,2025-03-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
495,CYBERMEDIA,INE278G01037,CYBER MEDIA (INDIA) LIMITED,495,1,2005-06-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
496,CYBERTECH,INE214A01019,CYBERTECH SYSTEMS AND SOFTWARE LIMITED,496,1,1999-01-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
497,CYIENT,INE136B01020,CYIENT LIMITED,497,1,1998-09-30,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
498,CYIENTDLM,INE055S01018,CYIENT DLM LIMITED,498,1,2023-07-10,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
499,DABUR,INE016A01026,DABUR INDIA LIMITED,499,1,1999-04-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
500,DAICHI,INE928C01010,DAI-ICHI KARKARIA LIMITED,500,1,2026-04-20,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
501,DALBHARAT,INE00R701025,DALMIA BHARAT LIMITED,501,1,2019-01-22,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
502,DALMIASUG,INE495A01022,DALMIA BHARAT SUGAR AND INDUSTRIES LIMITED,502,1,1996-01-17,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
503,DAMCAPITAL,INE284H01025,DAM CAPITAL ADVISORS LIMITED,503,1,2024-12-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
504,DAMODARIND,INE497D01022,DAMODAR INDUSTRIES LIMITED,504,1,2016-07-04,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
505,DANGEE,INE688Y01022,DANGEE DUMS LIMITED,505,1,2020-11-13,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
506,DATAMATICS,INE365B01017,DATAMATICS GLOBAL SERVICES LIMITED,506,1,2004-05-07,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
507,DATAPATTNS,INE0IX101010,DATA PATTERNS (INDIA) LIMITED,507,1,2021-12-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
508,DAVANGERE,INE179G01029,DAVANGERE SUGAR COMPANY LIMITED,508,1,2024-01-25,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
509,DBCORP,INE950I01011,D.B.CORPORATION LIMITED,509,1,2010-01-06,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
510,DBEIL,INE0OPA01019,DEEPAK BUILDERS AND ENGINEERS INDIA LIMITED,510,1,2024-10-28,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
511,DBL,INE917M01012,DILIP BUILDCON LIMITED,511,1,2016-08-11,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
512,DBOL,INE0I3401014,DHAMPUR BIO ORGANICS LIMITED,512,1,2022-09-08,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
513,DBREALTY,INE879I01012,VALOR ESTATE LIMITED,513,1,2010-02-24,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
514,DBSTOCKBRO,INE921B01025,DB (INTERNATIONAL) STOCK BROKERS LIMITED,514,1,2012-02-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
515,DCAL,INE385W01011,DISHMAN CARBOGEN AMCIS LIMITED,515,1,2017-09-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
516,DCBBANK,INE503A01015,DCB BANK LIMITED,516,1,2006-10-27,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
517,DCI,INE0A1101019,DC INFOTECH AND COMMUNICATION LIMITED,517,1,2022-10-19,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
518,DCM,INE498A01018,DCM LIMITED,518,1,1995-03-29,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
519,DCMFINSERV,INE891B01012,DCM FINANCIAL SERVICES LIMITED,519,1,1997-05-21,True,nse_symbols_consolidated.csv,2026-06-01,,1.0,False
