issuer_id,issuer_name,sector,market_cap_category,country
1074,INDIAN RAILWAY FINANCE CORPORATION LIMITED,,,India
1075,IRIS REGTECH SOLUTIONS LIMITED,,,India
1076,IRIS CLOTHINGS LIMITED,,,India
1077,IRM ENERGY LIMITED,,,India
1078,INTRASOFT TECHNOLOGIES LIMITED,,,India
1079,ISGEC HEAVY ENGINEERING LIMITED,,,India
1080,ISHAN DYES AND CHEMICALS LIMITED,,,India
1081,I S T LIMITED,,,India
1082,ITC LIMITED,,,India
1083,ITC HOTELS LIMITED,,,India
1084,INDIA TOURISM DEVELOPMENT CORPORATION LIMITED,,,India
1085,ITI LIMITED,,,India
1086,ITL INDUSTRIES LIMITED,,,India
1087,IVALUE INFOSOLUTIONS LIMITED,,,India
1088,ILANDFS INVESTMENT MANAGERS LIMITED,,,India
1089,IVP LIMITED,,,India
1090,THE INDIAN WOOD PRODUCTS COMPANY LIMITED,,,India
1091,LE TRAVENUES TECHNOLOGY LIMITED,,,India
1092,IZMO LIMITED,,,India
1093,THE JAMMU AND KASHMIR BANK LIMITED,,,India
1094,JAGRAN PRAKASHAN LIMITED,,,India
1095,JAGSONPAL PHARMACEUTICALS LIMITED,,,India
1096,JAI BALAJI INDUSTRIES LIMITED,,,India
1097,JAI CORPORATION LIMITED,,,India
1098,JAIN RESOURCE RECYCLING LIMITED,,,India
1099,NANDANI CREATION LIMITED,,,India
1100,JAMNA AUTO INDUSTRIES LIMITED,,,India
1101,JARO INSTITUTE OF TECHNOLOGY MANAGEMENT AND RESEARCH LIMITED,,,India
1102,JASH ENGINEERING LIMITED,,,India
1103,JAYANT AGRO ORGANICS LIMITED,,,India
1104,JAY BHARAT MARUTI LIMITED,,,India
1105,JAYKAY ENTERPRISES LIMITED,,,India
1106,JAYASWAL NECO INDUSTRIES LIMITED,,,India
1107,JAYSHREE TEA AND INDUSTRIES LIMITED,,,India
1108,JBM AUTO LIMITED,,,India
1109,JENBURKT PHARMACEUTICALS LIMITED,,,India
1110,JET FREIGHT LOGISTICS LIMITED,,,India
1111,J.G.CHEMICALS LIMITED,,,India
1112,JHS SVENDGAARD LABORATORIES LIMITED,,,India
1113,JINDAL PHOTO LIMITED,,,India
1114,JINDAL POLY FILMS LIMITED,,,India
1115,JINDAL SAW LIMITED,,,India
1116,JINDAL STEEL LIMITED,,,India
1117,JINDAL DRILLING AND INDUSTRIES LIMITED,,,India
1118,JINDAL WORLDWIDE LIMITED,,,India
1119,JIO FINANCIAL SERVICES LIMITED,,,India
1120,JAIN IRRIGATION SYSTEMS LIMITED,,,India
1121,JITF INFRALOGISTICS LIMITED,,,India
1122,JK CEMENT LIMITED,,,India
1123,J.KUMAR INFRAPROJECTS LIMITED,,,India
1124,JINKUSHAL INDUSTRIES LIMITED,,,India
1125,JK LAKSHMI CEMENT LIMITED,,,India
1126,JK PAPER LIMITED,,,India
1127,JK TYRE AND INDUSTRIES LIMITED,,,India
1128,JUPITER LIFE LINE HOSPITALS LIMITED,,,India
1129,JULLUNDUR MOTOR AGENCY (DELHI) LIMITED,,,India
1130,JM FINANCIAL LIMITED,,,India
1131,JNK INDIA LIMITED,,,India
1132,JUNIPER GREEN ENERGY LIMITED,,,India
1133,JOCIL LIMITED,,,India
1134,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,,,India
1135,JAIPRAKASH POWER VENTURES LIMITED,,,India
1136,JANA SMALL FINANCE BANK LIMITED,,,India
1137,JINDAL STAINLESS LIMITED,,,India
1138,JEENA SIKHO LIFECARE LIMITED,,,India
1139,JSW CEMENT LIMITED,,,India
1140,JSW DULUX LIMITED,,,India
1141,JSW ENERGY LIMITED,,,India
1142,JSW HOLDINGS LIMITED,,,India
1143,JSW INFRASTRUCTURE LIMITED,,,India
1144,JSW STEEL LIMITED,,,India
1145,JTEKT INDIA LIMITED,,,India
1146,JTL INDUSTRIES LIMITED,,,India
1147,JUBILANT AGRI AND CONSUMER PRODUCTS LIMITED,,,India
1148,JUBILANT FOODWORKS LIMITED,,,India
1149,JUBILANT INGREVIA LIMITED,,,India
1150,JUBILANT PHARMOVA LIMITED,,,India
1151,JUNIPER HOTELS LIMITED,,,India
1152,JUST DIAL LIMITED,,,India
1153,JUPITER WAGONS LIMITED,,,India
1154,JYOTHY LABS LIMITED,,,India
1155,JYOTI CNC AUTOMATION LIMITED,,,India
1156,JYOTI RESINS AND ADHESIVES LIMITED,,,India
1157,JYOTI STRUCTURES LIMITED,,,India
1158,KABRA EXTRUSION TECHNIK LIMITED,,,India
1159,KAJARIA CERAMICS LIMITED,,,India
1160,KAKATIYA CEMENT SUGAR AND INDUSTRIES LIMITED,,,India
1161,SAI SILKS (KALAMANDIR) LIMITED,,,India
1162,KALPATARU LIMITED,,,India
1163,KALYANI COMMERCIALS LIMITED,,,India
1164,KALYANI FORGE LIMITED,,,India
1165,KALYAN JEWELLERS INDIA LIMITED,,,India
1166,KAMA HOLDINGS LIMITED,,,India
1167,KAMANWALA HOUSING CONSTRUCTION LIMITED,,,India
1168,KAMAT HOTELS (I) LIMITED,,,India
1169,KAMDHENU LIMITED,,,India
1170,KAMDHENU VENTURES LIMITED,,,India
1171,KANANI INDUSTRIES LIMITED,,,India
1172,KANCHI KARPOORAM LIMITED,,,India
1173,KANCO TEA AND INDUSTRIES LIMITED,,,India
1174,KANORIA CHEMICALS AND INDUSTRIES LIMITED,,,India
1175,KANPUR PLASTIPACK LIMITED,,,India
1176,KANSAI NEROLAC PAINTS LIMITED,,,India
1177,KAPSTON SERVICES LIMITED,,,India
1178,KARMA ENERGY LIMITED,,,India
1179,KARUR VYSYA BANK LIMITED,,,India
1180,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,,,India
1181,KAVVERI DEFENCE AND WIRELESS TECHNOLOGIES LIMITED,,,India
1182,KAYA LIMITED,,,India
1183,KAYNES TECHNOLOGY INDIA LIMITED,,,India
1184,KCP LIMITED,,,India
1185,KCP SUGAR AND INDUSTRIES CORPORATION LIMITED,,,India
1186,KDDL LIMITED,,,India
1187,KEC INTERNATIONAL LIMITED,,,India
1188,KIRLOSKAR ELECTRIC COMPANY LIMITED,,,India
1189,DSJ KEEP LEARNING LIMITED,,,India
1190,KEI INDUSTRIES LIMITED,,,India
1191,KELLTON TECH SOLUTIONS LIMITED,,,India
1192,KENNAMETAL INDIA LIMITED,,,India
1193,KERNEX MICROSYSTEMS (INDIA) LIMITED,,,India
1194,KESORAM INDUSTRIES LIMITED,,,India
1195,KEYNOTE FINANCIAL SERVICES LIMITED,,,India
1196,KFIN TECHNOLOGIES LIMITED,,,India
1197,KHADIM INDIA LIMITED,,,India
1198,KHAITAN CHEMICALS AND FERTILIZERS LIMITED,,,India
1199,KHAITAN (INDIA) LIMITED,,,India
1200,KHANDWALA SECURITIES LIMITED,,,India
1201,KALYANI INVESTMENT COMPANY LIMITED,,,India
1202,KILITCH DRUGS (INDIA) LIMITED,,,India
1203,KRISHNA INSTITUTE OF MEDICAL SCIENCES LIMITED,,,India
1204,KINGFA SCIENCE AND TECHNOLOGY (INDIA) LIMITED,,,India
1205,KIOCL LIMITED,,,India
1206,KIRAN VYAPAR LIMITED,,,India
1207,KIRI INDUSTRIES LIMITED,,,India
1208,KIRLOSKAR FERROUS INDUSTRIES LIMITED,,,India
1209,KIRLOSKAR BROTHERS LIMITED,,,India
1210,KIRLOSKAR OIL ENGINES LIMITED,,,India
1211,KIRLOSKAR INDUSTRIES LIMITED,,,India
1212,KIRLOSKAR PNEUMATIC COMPANY LIMITED,,,India
1213,ONEMI TECHNOLOGY SOLUTIONS LIMITED,,,India
1214,KITEX GARMENTS LIMITED,,,India
1215,KJMC FINANCIAL SERVICES LIMITED,,,India
1216,KEWAL KIRAN CLOTHING LIMITED,,,India
1217,KILBURN ENGINEERING LIMITED,,,India
1218,K M C SPECIALITY HOSPITALS (INDIA) LIMITED,,,India
1219,KNOWLEDGE MARINE AND ENGINEERING WORKS LIMITED,,,India
1220,K.M.SUGAR MILLS LIMITED,,,India
1221,KNACK PACKAGING LIMITED,,,India
1222,KN AGRI RESOURCES LIMITED,,,India
1223,KNR CONSTRUCTIONS LIMITED,,,India
1224,KOHINOOR FOODS LIMITED,,,India
1225,KOKUYO CAMLIN LIMITED,,,India
1226,KOLTE - PATIL DEVELOPERS LIMITED,,,India
1227,KOPRAN LIMITED,,,India
1228,KOTAK MAHINDRA BANK LIMITED,,,India
1229,KOTHARI SUGARS AND CHEMICALS LIMITED,,,India
1230,KOTHARI PETROCHEMICALS LIMITED,,,India
1231,KOTHARI PRODUCTS LIMITED,,,India
1232,KOTHARI INDUSTRIAL CORPORATION LIMITED,,,India
1233,KOTYARK INDUSTRIES LIMITED,,,India
1234,KOVAI MEDICAL CENTER AND HOSPITAL LIMITED,,,India
1235,K.P. ENERGY LIMITED,,,India
1236,KPI GREEN ENERGY LIMITED,,,India
1237,KALPATARU PROJECTS INTERNATIONAL LIMITED,,,India
1238,KPIT TECHNOLOGIES LIMITED,,,India
1239,KWALITY PHARMACEUTICALS LIMITED,,,India
1240,K.P.R. MILL LIMITED,,,India
1241,KRBL LIMITED,,,India
1242,KREBS BIOCHEMICALS AND INDUSTRIES LIMITED,,,India
1243,KRIDHAN INFRA LIMITED,,,India
1244,KRISHANA PHOSCHEM LIMITED,,,India
1245,KRISHIVAL FOODS LIMITED,,,India
1246,KRISHNA DEFENCE AND ALLIED INDUSTRIES LIMITED,,,India
1247,KRITI INDUSTRIES (INDIA) LIMITED,,,India
1248,KRITIKA WIRES LIMITED,,,India
1249,KRITI NUTRIENTS LIMITED,,,India
1250,KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,,,India
1251,KRONOX LAB SCIENCES LIMITED,,,India
1252,KROSS LIMITED,,,India
1253,KRSNAA DIAGNOSTICS LIMITED,,,India
1254,KRYSTAL INTEGRATED SERVICES LIMITED,,,India
1255,KSB LIMITED,,,India
1256,KAVERI SEED COMPANY LIMITED,,,India
1257,KSE LIMITED,,,India
1258,KSH INTERNATIONAL LIMITED,,,India
1259,KSHITIJ POLYLINE LTD-RE,,,India
1260,KSHITIJ POLYLINE LIMITED,,,India
1261,KALYANI STEELS LIMITED,,,India
1262,KSOLVES INDIA LIMITED,,,India
1263,KSR FOOTWEAR LIMITED,,,India
1264,THE KARNATAKA BANK LIMITED,,,India
1265,KUANTUM PAPERS LIMITED,,,India
1266,KUSUMGAR LIMITED,,,India
1267,KWALITY WALL'S (INDIA) LIMITED,,,India
1268,LADDERUP FINANCE LIMITED,,,India
1269,LAGNAM SPINTEX LIMITED,,,India
1270,LAHOTI OVERSEAS LIMITED,,,India
1271,LAKSHMI PRECISION SCREWS LIMITED,,,India
1272,LAKSHMI MILLS COMPANY LIMITED,,,India
1273,LORENZINI APPARELS LIMITED,,,India
1274,LALITHAA JEWELLERY MART LIMITED,,,India
1275,DR. LAL PATH LABS LIMITED,,,India
1276,LAMBODHARA TEXTILES LIMITED,,,India
1277,LANCER CONTAINER LINES LIMITED,,,India
1278,LANCOR HOLDINGS LIMITED,,,India
1279,LANDMARK CARS LIMITED,,,India
1280,LANDSMILL GREEN LIMITED,,,India
1281,LA OPALA RG LIMITED,,,India
1282,LASA SUPERGENERICS LIMITED,,,India
1283,LASER POWER AND INFRA LIMITED,,,India
1284,LATENT VIEW ANALYTICS LIMITED,,,India
1285,LATTEYS INDUSTRIES LIMITED,,,India
1286,LAURUS LABS LIMITED,,,India
1287,LAXMI COTSPIN LIMITED,,,India
1288,LAXMI DENTAL LIMITED,,,India
1289,LAXMI INDIA FINANCE LIMITED,,,India
1290,LCC INFOTECH LIMITED,,,India
1291,LOHIA CORPORATION LIMITED,,,India
1292,LEAP INDIA LIMITED,,,India
1293,LEE AND NEE SOFTWARES EXPORTS LIMITED,,,India
1294,LE MERITE EXPORTS LIMITED,,,India
1295,LEMON TREE HOTELS LIMITED,,,India
1296,LENSKART SOLUTIONS LIMITED,,,India
1297,LEXUS GRANITO (INDIA) LIMITED,,,India
1298,LAKSHMI FINANCE AND INDUSTRIAL CORPORATION LIMITED,,,India
1299,LG BALAKRISHNAN AND BROS LIMITED,,,India
1300,LG ELECTRONICS INDIA LIMITED,,,India
1301,LAXMI GOLDORNA HOUSE LIMITED,,,India
1302,LIBAS CONSUMER PRODUCTS LIMITED,,,India
1303,LIBERTY SHOES LIMITED,,,India
1304,LIC HOUSING FINANCE LIMITED,,,India
1305,LIFE INSURANCE CORPORATION OF INDIA,,,India
1306,LIKHITHA INFRASTRUCTURE LIMITED,,,India
1307,LINC LIMITED,,,India
1308,LINCOLN PHARMACEUTICALS LIMITED,,,India
1309,LINDE INDIA LIMITED,,,India
1310,LKP SECURITIES LIMITED,,,India
1311,LLOYDS ENGINEERING WORKS LIMITED,,,India
1312,LLOYDS ENTERPRISES LIMITED,,,India
1313,LLOYDS METALS AND ENERGY LIMITED,,,India
1314,LMW LIMITED,,,India
1315,LODHA DEVELOPERS LIMITED,,,India
1316,LOKESH MACHINES LIMITED,,,India
1317,LORDS CHLORO ALKALI LIMITED,,,India
1318,LOTUS CHOCOLATE COMPANY LIMITED,,,India
1319,SRI LOTUS DEVELOPERS AND REALTY LIMITED,,,India
1320,LOTUS EYE HOSPITAL AND INSTITUTE LIMITED,,,India
1321,LOVABLE LINGERIE LIMITED,,,India
1322,LOYAL TEXTILE MILLS LIMITED,,,India
1323,LANDMARK PROPERTY DEVELOPMENT COMPANY LIMITED,,,India
1324,LARSEN AND TOUBRO LIMITED,,,India
1325,LANDT FINANCE LIMITED,,,India
1326,LT FOODS LIMITED,,,India
1327,LTM LIMITED,,,India
1328,LANDT TECHNOLOGY SERVICES LIMITED,,,India
1329,LUMAX INDUSTRIES LIMITED,,,India
1330,LUMAX AUTO TECHNOLOGIES LIMITED,,,India
1331,LUPIN LIMITED,,,India
1332,LUX INDUSTRIES LIMITED,,,India
1333,LAXMI ORGANIC INDUSTRIES LIMITED,,,India
1334,LYKA LABS LIMITED,,,India
1335,MAHINDRA AND MAHINDRA LIMITED,,,India
1336,MAHINDRA AND MAHINDRA FINANCIAL SERVICES LIMITED,,,India
1337,MAAN ALUMINIUM LIMITED,,,India
1338,MACPOWER CNC MACHINES LIMITED,,,India
1339,MADHAV MARBLES AND GRANITES LIMITED,,,India
1340,MADHAV INFRA PROJECTS LIMITED,,,India
1341,MADHUCON PROJECTS LIMITED,,,India
1342,MADRAS FERTILIZERS LIMITED,,,India
1343,MAFATLAL INDUSTRIES LIMITED,,,India
1344,MAGADH SUGAR AND ENERGY LIMITED,,,India
1345,MAGNUM VENTURES LIMITED,,,India
1346,BANK OF MAHARASHTRA,,,India
1347,MAHA RASHTRA APEX CORPORATION LIMITED,,,India
1348,MAHAMAYA STEEL INDUSTRIES LIMITED,,,India
1349,MAHINDRA EPC IRRIGATION LIMITED,,,India
1350,MAHESHWARI LOGISTICS LIMITED,,,India
1351,MAHINDRA LIFESPACE DEVELOPERS LIMITED,,,India
1352,MAHINDRA LOGISTICS LIMITED,,,India
1353,MAHARASHTRA SCOOTERS LIMITED,,,India
1354,MAHARASHTRA SEAMLESS LIMITED,,,India
1355,MAITHAN ALLOYS LIMITED,,,India
1356,MAJESTIC AUTO LIMITED,,,India
1357,MAKERS LABORATORIES LIMITED,,,India
1358,MALLCOM (INDIA) LIMITED,,,India
1359,MALU PAPER MILLS LIMITED,,,India
1360,MAMATA MACHINERY LIMITED,,,India
1361,MANAKSIA ALUMINIUM COMPANY LIMITED,,,India
1362,MANAKSIA COATED METALS AND INDUSTRIES LIMITED,,,India
1363,MANAKSIA LIMITED,,,India
1364,MANAKSIA STEELS LIMITED,,,India
1365,MANALI PETROCHEMICALS LIMITED,,,India
1366,MANAPPURAM FINANCE LIMITED,,,India
1367,MANBA FINANCE LIMITED,,,India
1368,MANBRO INDUSTRIES LIMITED,,,India
1369,MANGAL CREDIT AND FINCORP LIMITED,,,India
1370,MANGALAM DRUGS AND ORGANICS LIMITED,,,India
1371,MANGALAM CEMENT LIMITED,,,India
1372,MAN INDUSTRIES (INDIA) LIMITED,,,India
1373,MAN INFRACONSTRUCTION LIMITED,,,India
1374,MANIPAL HEALTH ENTERPRISES LIMITED,,,India
1375,MANKIND PHARMA LIMITED,,,India
1376,MANOMAY TEX INDIA LIMITED,,,India
1377,MANORAMA INDUSTRIES LIMITED,,,India
1378,MANGALAM ORGANICS LIMITED,,,India
1379,MANUGRAPH INDIA LIMITED,,,India
1380,VEDANT FASHIONS LIMITED,,,India
1381,C.E. INFO SYSTEMS LIMITED,,,India
1382,MARAL OVERSEAS LIMITED,,,India
1383,MARATHON NEXTGEN REALTY LIMITED,,,India
1384,MARICO LIMITED,,,India
1385,MARINE ELECTRICALS (INDIA) LIMITED,,,India
1386,MARKOLINES PAVEMENT TECHNOLOGIES LIMITED,,,India
1387,MARKSANS PHARMA LIMITED,,,India
1388,MARSONS LIMITED,,,India
1389,MARUTI SUZUKI INDIA LIMITED,,,India
1390,MAS FINANCIAL SERVICES LIMITED,,,India
1391,MASK INVESTMENTS LIMITED,,,India
1392,MASTEK LIMITED,,,India
1393,MASTER TRUST LIMITED,,,India
1394,MATRIMONY.COM LIMITED,,,India
1395,MAWANA SUGARS LIMITED,,,India
1396,MAX ESTATES LIMITED,,,India
1397,MAX HEALTHCARE INSTITUTE LIMITED,,,India
1398,MAX INDIA LIMITED,,,India
1399,MAYUR UNIQUOTERS LIMITED,,,India
1400,MAZDA LIMITED,,,India
1401,MAZAGON DOCK SHIPBUILDERS LIMITED,,,India
1402,MADHYA BHARAT AGRO PRODUCTS LIMITED,,,India
1403,M AND B ENGINEERING LIMITED,,,India
1404,MBL INFRASTRUCTURE LIMITED,,,India
1405,MAC CHARLES INDIA LIMITED,,,India
1406,M TEK COPPER LIMITED,,,India
1407,MCLEOD RUSSEL INDIA LIMITED,,,India
1408,MAGELLANIC CLOUD LIMITED,,,India
1409,MULTI COMMODITY EXCHANGE OF INDIA LIMITED,,,India
1410,GLOBAL HEALTH LIMITED,,,India
1411,MEDI ASSIST HEALTHCARE SERVICES LIMITED,,,India
1412,MEDICAMEN BIOTECH LIMITED,,,India
1413,MEDI CAPS LIMITED,,,India
1414,MEDICO REMEDIES LIMITED,,,India
1415,MEDPLUS HEALTH SERVICES LIMITED,,,India
1416,MEESHO LIMITED,,,India
1417,MEGASTAR FOODS LIMITED,,,India
1418,MANGAL ELECTRICAL INDUSTRIES LIMITED,,,India
1419,MENON PISTONS LIMITED,,,India
1420,MENON BEARINGS LIMITED,,,India
1421,MEP INFRASTRUCTURE DEVELOPERS LIMITED,,,India
1422,MERCANTILE VENTURES LIMITED,,,India
1423,MERCURY EV-TECH LIMITED,,,India
1424,METRO BRANDS LIMITED,,,India
1425,METROGLOBAL LIMITED,,,India
1426,METROPOLIS HEALTHCARE LIMITED,,,India
1427,MAHALAXMI FABRIC MILLS LIMITED,,,India
1428,MAX FINANCIAL SERVICES LIMITED,,,India
1429,MANGALAM GLOBAL ENTERPRISE LIMITED,,,India
1430,MAHANAGAR GAS LIMITED,,,India
1431,MAHALAXMI RUBTECH LIMITED,,,India
1432,MAHINDRA HOLIDAYS AND RESORTS INDIA LIMITED,,,India
1433,MIC ELECTRONICS LIMITED,,,India
1434,MISHRA DHATU NIGAM LIMITED,,,India
1435,MIDWEST LIMITED,,,India
1436,MEGHNA INFRACON INFRASTRUCTURE LIMITED,,,India
1437,MILKY MIST DAIRY FOOD LIMITED,,,India
1438,MINAL INDUSTRIES LIMITED,,,India
1439,MINDA CORPORATION LIMITED,,,India
1440,MINDTECK (INDIA) LIMITED,,,India
1441,MIRZA INTERNATIONAL LIMITED,,,India
1442,MITCON CONSULTANCY AND ENGINEERING SERVICES LIMITED,,,India
1443,MITTAL LIFE STYLE LIMITED,,,India
1444,M.K. EXIM (INDIA) LIMITED,,,India
1445,M K PROTEINS LIMITED,,,India
1446,MILKFOOD LIMITED,,,India
1447,MM FORGINGS LIMITED,,,India
1448,MMP INDUSTRIES LIMITED,,,India
1449,MMTC LIMITED,,,India
1450,MEDIA MATRIX WORLDWIDE LIMITED,,,India
1451,ONE MOBIKWIK SYSTEMS LIMITED,,,India
1452,MODI NATURALS LIMITED,,,India
1453,MODI RUBBER LIMITED,,,India
1454,MODIS NAVNIRMAN LIMITED,,,India
1455,MODISON LIMITED,,,India
1456,MODERN THREADS (INDIA) LIMITED,,,India
1457,MOHITE INDUSTRIES LIMITED,,,India
1458,MOHIT INDUSTRIES LIMITED,,,India
1459,MOIL LIMITED,,,India
1460,MOKSH ORNAMENTS LIMITED,,,India
1461,MEGHMANI ORGANICS LIMITED,,,India
1462,MOLBIO DIAGNOSTICS LIMITED,,,India
1463,MOLD-TEK TECHNOLOGIES LIMITED,,,India
1464,MOLD-TEK PACKAGING LIMITED,,,India
1465,MONARCH NETWORTH CAPITAL LIMITED,,,India
1466,MONEYBOXX FINANCE LIMITED,,,India
1467,MONTE CARLO FASHIONS LIMITED,,,India
1468,MOREPEN LABORATORIES LIMITED,,,India
1469,MOSCHIP TECHNOLOGIES LIMITED,,,India
1470,SAMVARDHANA MOTHERSON INTERNATIONAL LIMITED,,,India
1471,MOTILAL OSWAL FINANCIAL SERVICES LIMITED,,,India
1472,MOTISONS JEWELLERS LIMITED,,,India
1473,THE MOTOR AND GENERAL FINANCE LIMITED,,,India
1474,MPDL LIMITED,,,India
1475,MPHASIS LIMITED,,,India
1476,MPS LIMITED,,,India
1477,MRF LIMITED,,,India
1478,MANGALORE REFINERY AND PETROCHEMICALS LIMITED,,,India
1479,MANGALAM SEEDS LIMITED,,,India
1480,MSP STEEL AND POWER LIMITED,,,India
1481,MSTC LIMITED,,,India
1482,MOTHERSON SUMI WIRING INDIA LIMITED,,,India
1483,MTAR TECHNOLOGIES LIMITED,,,India
1484,MT EDUCARE LIMITED,,,India
1485,MAHANAGAR TELEPHONE NIGAM LIMITED,,,India
1486,MUFIN GREEN FINANCE LIMITED,,,India
1487,CREDO BRANDS MARKETING LIMITED,,,India
1488,MUKAND LIMITED,,,India
1489,MUKESH BABU FINANCIAL SERVICES LIMITED,,,India
1490,MUKKA PROTEINS LIMITED,,,India
1491,MUKTA ARTS LIMITED,,,India
1492,MUNJAL AUTO INDUSTRIES LIMITED,,,India
1493,MUNJAL SHOWA LIMITED,,,India
1494,MURUDESHWAR CERAMICS LIMITED,,,India
1495,MUTHOOT CAPITAL SERVICES LIMITED,,,India
1496,MUTHOOT FINANCE LIMITED,,,India
1497,MUTHOOT MICROFIN LIMITED,,,India
1498,MV ELECTROSYSTEMS LIMITED,,,India
1499,MANOJ VAIBHAV GEMS N JEWELLERS LIMITED,,,India
1500,MANGALAM WORLDWIDE LIMITED,,,India
1501,MYSORE PETRO CHEMICALS LIMITED,,,India
1502,NACL INDUSTRIES LIMITED,,,India
1503,NAGREEKA CAPITAL AND INFRASTRUCTURE LIMITED,,,India
1504,NAGREEKA EXPORTS LIMITED,,,India
1505,NAHAR CAPITAL AND FINANCIAL SERVICES LIMITED,,,India
1506,NAHAR INDUSTRIAL ENTERPRISES LIMITED,,,India
1507,NAHAR POLY FILMS LIMITED,,,India
1508,NAHAR SPINNING MILLS LIMITED,,,India
1509,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,,,India
1510,NARMADA AGROBASE LIMITED,,,India
1511,NATURAL CAPSULES LIMITED,,,India
1512,NATCO PHARMA LIMITED,,,India
1513,NATH BIO-GENES (INDIA) LIMITED,,,India
1514,NATIONAL ALUMINIUM COMPANY LIMITED,,,India
1515,NATIONAL STANDARD (INDIA) LIMITED,,,India
1516,INFO EDGE (INDIA) LIMITED,,,India
1517,NAVA LIMITED,,,India
1518,NAVIN FLUORINE INTERNATIONAL LIMITED,,,India
1519,NAVKAR CORPORATION LIMITED,,,India
1520,NAVKAR URBANSTRUCTURE LIMITED,,,India
1521,NAVNEET EDUCATION LIMITED,,,India
1522,NAZARA TECHNOLOGIES LIMITED,,,India
1523,NBCC (INDIA) LIMITED,,,India
1524,N. B. I. INDUSTRIAL FINANCE COMPANY LIMITED,,,India
1525,NCC LIMITED,,,India
1526,NCL INDUSTRIES LIMITED,,,India
1527,NAGA DHUNSERI GROUP LIMITED,,,India
1528,NANDAN DENIM LIMITED,,,India
1529,NDL VENTURES LIMITED,,,India
1530,NDR AUTO COMPONENTS LIMITED,,,India
1531,NEW DELHI TELEVISION LIMITED,,,India
1532,NEELAMALAI AGRO INDUSTRIES LIMITED,,,India
1533,NORTH EASTERN CARRYING CORPORATION LIMITED,,,India
1534,NECTAR LIFESCIENCES LIMITED,,,India
1535,NELCAST LIMITED,,,India
1536,NELCO LIMITED,,,India
1537,NEOGEN CHEMICALS LIMITED,,,India
1538,NEPHROCARE HEALTH SERVICES LIMITED,,,India
1539,NESCO LIMITED,,,India
1540,NESTLE INDIA LIMITED,,,India
1541,NETWEB TECHNOLOGIES INDIA LIMITED,,,India
1542,NETWORK18 MEDIA AND INVESTMENTS LIMITED,,,India
1543,NEUEON CORPORATION LIMITED,,,India
1544,NEULAND LABORATORIES LIMITED,,,India
1545,NEWGEN SOFTWARE TECHNOLOGIES LIMITED,,,India
1546,NEXT MEDIAWORKS LIMITED,,,India
1547,NATIONAL FERTILIZERS LIMITED,,,India
1548,NAKODA GROUP OF INDUSTRIES LIMITED,,,India
1549,NGL FINE-CHEM LIMITED,,,India
1550,NARAYANA HRUDAYALAYA LIMITED,,,India
1551,NHPC LIMITED,,,India
1552,THE NEW INDIA ASSURANCE COMPANY LIMITED,,,India
1553,NIBE LIMITED,,,India
1554,NRB INDUSTRIAL BEARINGS LIMITED,,,India
1555,NICCO PARKS AND RESORTS LIMITED,,,India
1556,NIIT LIMITED,,,India
1557,NIIT LEARNING SYSTEMS LIMITED,,,India
1558,NILA INFRASTRUCTURES LIMITED,,,India
1559,NILA SPACES LIMITED,,,India
1560,NILE LIMITED,,,India
1561,NILKAMAL LIMITED,,,India
1562,NIMBUS PROJECTS LIMITED,,,India
1563,NINTEC SYSTEMS LIMITED,,,India
1564,INDO-NATIONAL LIMITED,,,India
1565,NIRAJ CEMENT STRUCTURALS LIMITED,,,India
1566,NIRAJ ISPAT INDUSTRIES LIMITED,,,India
1567,NIRLON LIMITED,,,India
1568,NITCO LIMITED,,,India
1569,NITIN SPINNERS LIMITED,,,India
1570,NITIRAJ ENGINEERS LIMITED,,,India
1571,NITTA GELATIN INDIA LIMITED,,,India
1572,NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,,,India
1573,NK INDUSTRIES LIMITED,,,India
1574,NLC INDIA LIMITED,,,India
1575,NMDC LIMITED,,,India
1576,NOCIL LIMITED,,,India
1577,NOIDA TOLL BRIDGE COMPANY LIMITED,,,India
1578,NORBEN TEA AND EXPORTS LIMITED,,,India
1579,NORTHERN ARC CAPITAL LIMITED,,,India
1580,NOVA AGRITECH LIMITED,,,India
1581,NOVARTIS INDIA LIMITED,,,India
1582,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,,,India
1583,N R AGARWAL INDUSTRIES LIMITED,,,India
1584,NRB BEARING LIMITED,,,India
1585,NUPUR RECYCLERS LIMITED,,,India
1586,NALWA SONS INVESTMENTS LIMITED,,,India
1587,NMDC STEEL LIMITED,,,India
1588,NTC INDUSTRIES LIMITED,,,India
1589,NTPC LIMITED,,,India
1590,NTPC GREEN ENERGY LIMITED,,,India
1591,NUCLEUS SOFTWARE EXPORTS LIMITED,,,India
1592,NURECA LIMITED,,,India
1593,NUVAMA WEALTH MANAGEMENT LIMITED,,,India
1594,NUVOCO VISTAS CORPORATION LIMITED,,,India
1595,FSN E-COMMERCE VENTURES LIMITED,,,India
1596,ORIENTAL AROMATICS LIMITED,,,India
1597,OBCL LIMITED,,,India
