security_id,trading_date,open_price,high_price,low_price,close_price,volume,normalization_error,_source_file,_extracted_date,_quality_issues,_confidence_score,_manual_review_required
1334.0,2026-09-02,4587.2,4611.0,4489.0,4588.0,218038,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1337.0,2026-09-02,2053.9,2066.4,1976.9,1986.5,117029,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1336.0,2026-09-02,6504.5,6609.5,6176.0,6347.0,38591,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1339.0,2026-09-02,2152.1,2155.2,2135.0,2155.2,714232,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1340.0,2026-09-02,1192.8,1192.8,1160.8,1164.9,16563,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1342.0,2026-09-02,73.0,75.33,73.0,75.33,15303,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1411.0,2026-09-02,266.3,268.1,261.3,266.1,87436,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1452.0,2026-09-02,60.61,61.89,55.52,61.42,14748,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1453.0,2026-09-02,4.08,4.1,3.99,4.0,140220,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1414.0,2026-09-02,56.0,57.11,55.72,56.17,45631,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1344.0,2026-09-02,364.5,370.6,360.3,368.85,1218704,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1345.0,2026-09-02,119.78,120.39,117.01,118.15,33362,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1413.0,2026-09-02,694.95,694.95,650.0,675.6,345,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1346.0,2026-09-02,1900.0,1908.6,1834.1,1883.6,30923,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1348.0,2026-09-02,8.22,8.22,7.66,7.97,80860,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1347.0,2026-09-02,35.95,35.95,34.55,35.25,349,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1349.0,2026-09-02,4.84,5.08,4.79,5.01,10089,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1409.0,2026-09-02,160.78,163.9,157.53,159.07,1021835,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1350.0,2026-09-02,65.39,65.39,63.84,64.26,51060,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1351.0,2026-09-02,122.0,124.0,119.12,122.57,27261,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1352.0,2026-09-02,567.95,581.4,555.1,559.15,75176,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1416.0,2026-09-02,26.74,27.19,26.07,26.28,2883337,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1353.0,2026-09-02,18.66,19.44,18.55,19.18,32977,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1355.0,2026-09-02,56.07,56.29,54.8,54.94,3134,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1435.0,2026-09-02,19.45,19.45,17.3,18.57,2032,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1439.0,2026-09-02,175.45,180.0,170.0,176.82,11796,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1356.0,2026-09-02,1390.6,1419.0,1324.4,1324.4,3557,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1438.0,2026-09-02,1072.0,1082.6,1062.2,1065.2,176423,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1493.0,2026-09-02,26.68,26.84,26.28,26.43,398024,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1361.0,2026-09-02,13690.0,13746.0,13440.0,13560.0,2871,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1362.0,2026-09-02,647.0,673.9,645.0,665.05,492471,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1358.0,2026-09-02,70.76,73.74,70.66,71.88,10168,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1343.0,2026-09-02,3223.5,3229.6,3142.5,3190.0,2883166,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1357.0,2026-09-02,104.33,104.33,101.24,101.95,8705,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1440.0,2026-09-02,207.86,210.0,205.2,206.59,94450,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1359.0,2026-09-02,357.0,361.0,352.05,359.0,73364,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1360.0,2026-09-02,384.2,394.3,380.25,392.45,105720,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1363.0,2026-09-02,977.9,1056.65,964.55,1019.35,435952,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1364.0,2026-09-02,357.7,360.0,347.15,353.65,4135,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1365.0,2026-09-02,188.48,188.48,181.6,182.7,1964,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1366.0,2026-09-02,1000.0,1050.0,982.45,1021.15,42842,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1367.0,2026-09-02,31.8,31.9,30.3,31.05,30518,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1368.0,2026-09-02,401.1,406.5,398.2,401.15,18074,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1370.0,2026-09-02,120.95,124.0,118.0,121.56,736255,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1379.0,2026-09-02,755.0,769.85,741.5,744.85,417411,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1380.0,2026-09-02,124.99,125.08,119.11,123.27,3095001,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1369.0,2026-09-02,38.65,39.35,36.55,37.12,97514,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1371.0,2026-09-02,57.75,58.41,56.0,58.14,38440,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1372.0,2026-09-02,104.0,109.3,101.53,109.3,509467,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1373.0,2026-09-02,84.7,85.4,81.6,82.76,8290147,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1374.0,2026-09-02,333.0,341.1,330.3,340.9,5411370,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1375.0,2026-09-02,129.76,129.8,128.0,128.31,60344,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1376.0,2026-09-02,227.0,234.9,225.02,227.79,10860,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1426.0,2026-09-02,282.35,285.15,277.6,278.9,63130,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1378.0,2026-09-02,1108.2,1114.4,1054.0,1092.9,304145,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1377.0,2026-09-02,30.45,30.97,29.06,30.33,28610,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1437.0,2026-09-02,14.1,14.64,14.1,14.44,64418,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1385.0,2026-09-02,490.0,499.8,472.0,478.65,11497,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1487.0,2026-09-02,138.0,140.0,136.62,137.53,272,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1508.0,2026-09-02,37.8,39.84,37.3,39.2,584088,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1381.0,2026-09-02,750.0,750.7,702.0,709.9,4066750,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1382.0,2026-09-02,2351.0,2391.5,2341.2,2391.5,334009,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1507.0,2026-09-02,161.9,166.93,158.0,161.76,84333,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1383.0,2026-09-02,230.0,230.0,223.2,224.52,90681,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1384.0,2026-09-02,1805.1,1833.2,1795.1,1813.1,157707,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1386.0,2026-09-02,14.99,14.99,14.3,14.38,15297,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1389.0,2026-09-02,52.4,54.98,52.4,54.13,11811,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1390.0,2026-09-02,436.0,443.8,422.05,433.8,188885,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1391.0,2026-09-02,830.0,834.85,826.5,829.35,1477115,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1392.0,2026-09-02,430.6,436.0,423.15,431.5,956684,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1393.0,2026-09-02,175.0,176.0,170.63,172.66,506896,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1394.0,2026-09-02,321.2,337.65,318.75,332.5,6573003,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1395.0,2026-09-02,123.81,126.0,120.56,122.84,2909043,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1396.0,2026-09-02,12763.0,12888.0,12640.0,12849.0,614156,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1397.0,2026-09-02,305.4,305.55,292.95,294.45,135767,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1398.0,2026-09-02,146.0,146.0,146.0,146.0,5,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1399.0,2026-09-02,1798.9,1798.9,1748.0,1763.0,88631,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1400.0,2026-09-02,81.71,83.0,79.97,80.85,231560,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1401.0,2026-09-02,512.8,520.25,510.55,514.35,5735,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1402.0,2026-09-02,142.31,154.47,142.31,147.87,734892,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1403.0,2026-09-02,495.0,527.6,485.1,520.65,193763,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1436.0,2026-09-02,1531.5,1531.5,1494.0,1505.0,547908,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1404.0,2026-09-02,1003.0,1005.0,987.2,994.0,1195319,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1405.0,2026-09-02,148.5,151.33,144.9,147.9,128088,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1406.0,2026-09-02,737.5,739.4,716.3,728.75,194948,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1408.0,2026-09-02,2465.0,2472.1,2430.9,2459.0,410616,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1407.0,2026-09-02,252.9,261.85,242.0,261.3,62477,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1412.0,2026-09-02,22.84,23.5,22.1,23.34,53582,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1415.0,2026-09-02,48.25,48.3,46.65,47.04,406637,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1410.0,2026-09-02,234.83,234.83,234.83,234.83,5502,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1419.0,2026-09-02,333.0,340.0,330.0,338.75,131832,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1421.0,2026-09-02,23.8,27.29,23.8,26.7,4283,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1458.0,2026-09-02,14.42,14.67,14.0,14.13,22481,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1420.0,2026-09-02,268.0,270.9,259.05,265.25,74789,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1422.0,2026-09-02,38.35,43.0,37.5,39.33,745016,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1423.0,2026-09-02,673.05,673.1,657.0,659.95,73117,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1424.0,2026-09-02,205.15,213.95,204.6,211.6,23152746,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1425.0,2026-09-02,310.0,310.0,301.4,305.45,938,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1469.0,2026-09-02,64.75,66.7,63.3,65.75,2295235,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1444.0,2026-09-02,724.2,727.95,710.05,722.55,65224,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1428.0,2026-09-02,299.8,299.8,287.0,293.9,51333,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1427.0,2026-09-02,75.4,75.5,72.44,74.2,76929,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1429.0,2026-09-02,0.75,0.75,0.73,0.73,244703,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1430.0,2026-09-02,24.6,26.65,24.01,25.59,138793,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1431.0,2026-09-02,36.54,37.31,36.0,36.66,83693,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1432.0,2026-09-02,918.0,924.75,896.5,900.65,48088,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1433.0,2026-09-02,136.0,139.99,131.0,132.95,2818,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1434.0,2026-09-02,584.0,593.0,579.05,582.2,135132,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1441.0,2026-09-02,38.24,38.24,38.24,38.24,22139,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1443.0,2026-09-02,1059.8,1068.9,1032.0,1036.9,31260,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1454.0,2026-09-02,83.88,83.88,81.6,83.15,2213,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1445.0,2026-09-02,234.0,255.23,228.36,252.04,56560370,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1446.0,2026-09-02,4.86,4.86,4.86,4.86,92358,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1447.0,2026-09-02,707.05,714.35,694.3,707.85,355440,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1448.0,2026-09-02,175.0,175.0,170.0,170.32,16830,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1449.0,2026-09-02,31.85,31.85,30.0,30.84,107709,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1442.0,2026-09-02,416.0,420.0,412.15,414.4,309511,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1450.0,2026-09-02,76.5,78.97,75.24,78.76,3467,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1451.0,2026-09-02,0.82,0.82,0.8,0.81,368821,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1455.0,2026-09-02,665.0,678.0,643.75,648.05,172249,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1456.0,2026-09-02,373.0,393.05,373.0,384.1,61096,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1457.0,2026-09-02,62.2,62.45,61.41,62.1,691082,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1464.0,2026-09-02,52.02,52.89,51.51,52.61,1791,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1460.0,2026-09-02,338.8,344.9,336.0,340.8,4439,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1461.0,2026-09-02,129.57,129.57,123.0,123.8,7993,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1462.0,2026-09-02,374.0,382.0,371.1,379.1,24944,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1463.0,2026-09-02,509.0,546.0,509.0,520.65,822776,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1466.0,2026-09-02,24.89,24.89,23.55,23.72,9634,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1465.0,2026-09-02,3.13,3.13,2.96,2.96,29651,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1467.0,2026-09-02,250.43,251.7,247.12,250.72,503390,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1468.0,2026-09-02,10.5,10.53,10.1,10.15,134879,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1470.0,2026-09-02,1047.2,1132.1,1043.8,1107.8,1874333,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1472.0,2026-09-02,695.0,699.95,692.25,694.55,41442,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1471.0,2026-09-02,192.75,202.39,187.0,202.38,135934,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1473.0,2026-09-02,374.45,376.0,367.45,372.4,47758,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1474.0,2026-09-02,57.9,57.9,55.4,56.0,81508,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1475.0,2026-09-02,539.8,545.5,532.15,544.2,31016,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1476.0,2026-09-02,104.01,114.0,103.55,111.97,36392769,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1477.0,2026-09-02,213.0,219.95,210.02,215.84,1794518,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1490.0,2026-09-02,37.0,37.1,36.48,36.6,5800135,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1479.0,2026-09-02,1000.0,1025.0,993.2,1017.6,1044243,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1480.0,2026-09-02,15.94,15.96,15.26,15.43,28644230,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1481.0,2026-09-02,28.5,28.5,26.86,27.51,18373,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1482.0,2026-09-02,29.55,31.65,28.65,31.65,1792,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1483.0,2026-09-02,2505.5,2515.0,2428.0,2480.0,900566,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1484.0,2026-09-02,2650.0,2651.7,2588.0,2594.6,13801,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1485.0,2026-09-02,132000.0,132865.0,130700.0,131880.0,4254,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1486.0,2026-09-02,171.4,175.99,169.47,175.22,9772096,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
319.0,2026-09-02,228.0,229.8,222.14,228.31,963048,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1488.0,2026-09-02,34.4,36.5,34.3,36.14,1475581,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1489.0,2026-09-02,728.0,728.0,708.55,711.75,166202,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1492.0,2026-09-02,1.72,1.87,1.71,1.75,17930,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1491.0,2026-09-02,6880.0,6890.0,6611.5,6872.0,97570,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1494.0,2026-09-02,134.4,135.44,132.61,134.65,460508,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1496.0,2026-09-02,135.1,135.56,133.72,134.18,47819,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1497.0,2026-09-02,139.0,139.0,133.0,133.76,507,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1498.0,2026-09-02,27.19,27.5,26.6,26.85,966096,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1499.0,2026-09-02,57.0,57.72,57.0,57.5,805,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1417.0,2026-09-02,3280.0,3333.0,3258.0,3286.0,2448588,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1500.0,2026-09-02,114.49,117.0,112.2,113.44,386696,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1501.0,2026-09-02,129.3,130.0,127.3,129.2,27263,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1502.0,2026-09-02,30.0,30.45,29.66,29.88,10584,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1804.0,2026-09-02,6.4,6.48,6.21,6.32,33741,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1503.0,2026-09-02,246.46,249.95,238.01,241.22,11241,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1504.0,2026-09-02,2870.0,2937.7,2840.0,2937.7,950173,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1505.0,2026-09-02,196.0,204.0,193.35,203.2,289137,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1506.0,2026-09-02,708.95,724.5,675.4,686.05,1444414,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1509.0,2026-09-02,122.75,123.99,120.0,120.05,15331,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1591.0,2026-09-02,492.25,507.9,487.0,498.5,11677,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1596.0,2026-09-02,131.0,137.0,130.0,134.95,2148,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1532.0,2026-09-02,1933.2,2000.0,1925.7,1986.2,444,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1510.0,2026-09-02,169.0,171.92,165.99,167.4,236134,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1535.0,2026-09-02,2733.0,2800.0,2701.1,2743.9,153,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1511.0,2026-09-02,23.4,23.4,22.6,23.24,312,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1512.0,2026-09-02,21.91,22.35,21.1,21.35,20300,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1513.0,2026-09-02,258.0,260.0,254.0,258.8,1289,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1514.0,2026-09-02,134.99,134.99,131.41,133.86,9869,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1515.0,2026-09-02,251.0,252.58,244.28,250.37,9520,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1516.0,2026-09-02,300.7,301.1,294.0,294.95,21882,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1556.0,2026-09-02,39.5,40.85,39.25,39.41,863,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1594.0,2026-09-02,5690.0,5753.0,5616.0,5647.5,1451,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1536.0,2026-09-02,2.86,2.89,2.82,2.85,915190,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1104.0,2026-09-02,26.0,26.42,26.0,26.3,4856,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1558.0,2026-09-02,1929.1,1940.8,1911.4,1922.7,302703,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1518.0,2026-09-02,13.78,13.95,13.55,13.63,216101,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1520.0,2026-09-02,848.0,857.35,833.5,843.25,472795,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1521.0,2026-09-02,153.27,153.94,152.0,152.55,4814,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1522.0,2026-09-02,371.65,373.5,367.5,370.0,4447742,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1555.0,2026-09-02,70.29,70.29,69.51,69.98,417453,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1523.0,2026-09-02,107.7,107.7,103.25,103.94,25843,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1519.0,2026-09-02,201.37,219.0,194.59,216.18,32916,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1525.0,2026-09-02,563.0,563.0,556.2,560.75,108634,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1526.0,2026-09-02,8605.0,8645.0,8275.5,8542.5,217819,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1527.0,2026-09-02,95.98,96.5,94.86,95.47,178227,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1528.0,2026-09-02,0.92,0.94,0.88,0.89,1313053,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1529.0,2026-09-02,133.95,134.9,130.35,133.91,356332,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1530.0,2026-09-02,363.1,367.6,360.1,366.0,851024,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1531.0,2026-09-02,84.8,85.22,83.84,85.0,4241099,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1533.0,2026-09-02,145.5,146.43,141.85,142.53,1800066,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1534.0,2026-09-02,174.83,176.4,172.52,174.94,42536,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1537.0,2026-09-02,121.1,122.98,119.3,120.91,3844,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1538.0,2026-09-02,720.0,725.0,713.7,719.15,10211,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1539.0,2026-09-02,71.02,71.5,69.9,70.84,76014,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1542.0,2026-09-02,12.13,12.58,11.66,12.31,306974,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1543.0,2026-09-02,116.09,119.0,114.91,117.58,74954,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1544.0,2026-09-02,925.0,953.3,918.55,929.65,193155,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1545.0,2026-09-02,2147.5,2166.3,2113.1,2136.4,62823,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1546.0,2026-09-02,695.0,699.25,677.6,692.7,168797,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1547.0,2026-09-02,1049.9,1050.0,1029.4,1038.4,19259,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1548.0,2026-09-02,1425.0,1428.0,1411.0,1425.0,875020,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1549.0,2026-09-02,5133.0,5216.5,5064.0,5110.0,1273170,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1590.0,2026-09-02,1655.6,1753.0,1642.5,1690.0,79415,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1550.0,2026-09-02,27.77,27.9,27.16,27.24,4631562,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1551.0,2026-09-02,11.99,12.3,11.45,11.45,80587,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1552.0,2026-09-02,23045.0,23320.0,22880.0,22960.0,39701,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1553.0,2026-09-02,526.7,529.75,517.7,519.3,652094,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1554.0,2026-09-02,4.29,4.3,4.09,4.21,46900,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1557.0,2026-09-02,2664.3,2745.0,2575.1,2688.7,11220,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1559.0,2026-09-02,75.75,76.64,75.09,75.65,13055359,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1561.0,2026-09-02,1356.0,1356.1,1330.0,1342.9,23503,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1563.0,2026-09-02,81.5,82.0,75.25,79.04,394310,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1565.0,2026-09-02,230.04,230.07,221.95,223.47,131578,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1564.0,2026-09-02,100.89,100.89,97.1,97.33,295739,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1566.0,2026-09-02,6.7,6.76,6.66,6.71,105470,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
1567.0,2026-09-02,12.68,12.99,12.2,12.51,1795219,,nse_symbols_consolidated.csv,2026-09-02,,1.0,False
